泛黄 	 2
树干 	 2
面对 	 2
紧接着 	 2
准确 	 2
水边 	 2
吆喝声 	 2
开导 	 2
犁田 	 2
疲倦 	 2
不满 	 2
有的 	 2
般地 	 2
脊背 	 2
牛背 	 2
生命 	 2
粗哑 	 2
令人感动 	 2
长长的 	 2
愿 	 2
偷懒 	 2
竟会 	 2
田边 	 2
上下 	 2
噢 	 2
把头 	 2
果然 	 2
皱纹 	 2
田产 	 2
握住 	 2
穷人 	 2
屋去 	 2
抬脚 	 2
踩 	 2
鸟爪 	 2
家境 	 2
有钱 	 2
出生 	 2
书 	 2
二流子 	 2
从小 	 2
不可救药 	 2
香火 	 2
颠 	 2
做出 	 2
丝绸 	 2
衣衫 	 2
整夜 	 2
叽叽喳喳 	 2
听上去 	 2
免不了 	 2
撒尿 	 2
股 	 2
犯愁 	 2
非 	 2
祖上 	 2
两百 	 2
吃吃 	 2
撇 	 2
糟蹋 	 2
鬼混 	 2
喜爱 	 2
晃来晃去 	 2
一动一动 	 2
经常 	 2
匹 	 2
陈 	 2
经过 	 2
揪住 	 2
致礼 	 2
店门 	 2
呼地 	 2
礼 	 2
嚷嚷 	 2
日本 	 2
投降 	 2
街道 	 2
两旁站 	 2
伙计 	 2
胖 	 2
嘟嘟哝哝 	 2
城门 	 2
雷公 	 2
站好 	 2
哄笑 	 2
骂道 	 2
近前 	 2
沙哑 	 2
吠 	 2
胡闹 	 2
打鼓 	 2
相同 	 2
猪肉 	 2
愣 	 2
点子 	 2
敲打 	 2
偏偏 	 2
九 	 2
输掉 	 2
当场 	 2
没钱 	 2
提醒 	 2
赢家 	 2
角落 	 2
慢悠悠 	 2
位置 	 2
唰唰 	 2
进进出出 	 2
练成 	 2
精彩 	 2
挤满 	 2
稀奇 	 2
骂骂咧咧 	 2
盘子 	 2
每个 	 2
黑桃Ａ 	 2
二成 	 2
和龙 	 2
手气 	 2
点数 	 2
伸进 	 2
洗洗 	 2
二嘿嘿 	 2
怒气 	 2
大雨 	 2
坑坑洼洼 	 2
早上 	 2
盏 	 2
下雨 	 2
鞋匠 	 2
烂 	 2
正要 	 2
挡 	 2
热 	 2
二时 	 2
手掌 	 2
水银 	 2
抓起 	 2
脑袋嗡 	 2
机会 	 2
打完 	 2
一五一十 	 2
祖辈 	 2
瞧 	 2
走远 	 2
走动 	 2
吐 	 2
迷迷糊糊 	 2
城外 	 2
裤带 	 2
榆树 	 2
揍死 	 2
惊叫 	 2
脸问 	 2
地点 	 2
推门 	 2
昨晚 	 2
精光 	 2
吵 	 2
不一会 	 2
摇摇晃晃 	 2
剁烂 	 2
一晃 	 2
传到 	 2
报应 	 2
第三 	 2
不可 	 2
软绵绵 	 2
被子 	 2
酸溜溜 	 2
挑夫 	 2
衣角 	 2
哈哈腰 	 2
恭敬 	 2
不必 	 2
叶 	 2
揭开 	 2
肩 	 2
来得 	 2
抽搐 	 2
害 	 2
从此以后 	 2
闪 	 2
还清 	 2
作声 	 2
筷子 	 2
往桌 	 2
鹅养 	 2
发起来 	 2
咝咝 	 2
地产 	 2
踱 	 2
近旁 	 2
割菜 	 2
闭上 	 2
顺着 	 2
高高兴兴 	 2
盆 	 2
风吹 	 2
嫁女 	 2
锣 	 2
笑脸 	 2
不少 	 2
喊完 	 2
从今以后 	 2
陈家 	 2
气死 	 2
肚 	 2
沾满 	 2
脊梁 	 2
池水 	 2
最初 	 2
时刻 	 2
人像 	 2
积 	 2
牙齿 	 2
流出 	 2
甚至 	 2
记忆 	 2
零星 	 2
几点 	 2
这样一来 	 2
无精打采 	 2
削掉 	 2
等于 	 2
别处 	 2
茶壶 	 2
顺眼 	 2
发酸 	 2
落 	 2
地步 	 2
应 	 2
按理说 	 2
眉毛 	 2
好田 	 2
赶上 	 2
错过 	 2
交 	 2
笨鸟先飞 	 2
烂泥巴 	 2
多年 	 2
百 	 2
穿过 	 2
对不起 	 2
满身 	 2
规矩 	 2
雇 	 2
每人 	 2
点点 	 2
心意 	 2
专门 	 2
习惯 	 2
二哈哈腰 	 2
盯 	 2
惦记 	 2
急匆匆 	 2
动身 	 2
娘家 	 2
金黄 	 2
摇来晃去 	 2
珍腿 	 2
晕晕乎乎 	 2
砖瓦 	 2
一心 	 2
庆才 	 2
糊里糊涂 	 2
焦糊 	 2
手帕 	 2
下田 	 2
有点 	 2
绕 	 2
绸店 	 2
铜环 	 2
扣 	 2
打开 	 2
料到 	 2
家伙 	 2
祖坟 	 2
当官 	 2
点头哈腰 	 2
到时候 	 2
腰里 	 2
打中 	 2
握 	 2
一转身 	 2
疯跑 	 2
胡同 	 2
闭错 	 2
枪口 	 2
顶 	 2
北 	 2
炮队 	 2
连里 	 2
福建 	 2
当兵 	 2
共产党 	 2
棉袄 	 2
娃娃兵 	 2
兵 	 2
望望 	 2
炮 	 2
未 	 2
招呼 	 2
走南闯北 	 2
相识 	 2
互相 	 2
哈哈 	 2
几炮 	 2
赌钱 	 2
打炮 	 2
闹着玩 	 2
弹药 	 2
走回 	 2
涌 	 2
前沿 	 2
炊烟 	 2
空中 	 2
刨 	 2
树根 	 2
鞋底 	 2
嗷乱 	 2
人才 	 2
散 	 2
紫 	 2
饼 	 2
精 	 2
生火 	 2
冬天 	 2
爆炸 	 2
烂铁 	 2
分钟 	 2
震 	 2
乱叫 	 2
阵地 	 2
叫声 	 2
紧挨 	 2
心事 	 2
庆坐 	 2
着想 	 2
透 	 2
呜咽 	 2
活人 	 2
倒像 	 2
周围 	 2
转来转去 	 2
冷风 	 2
飞来 	 2
魂来 	 2
答理 	 2
来回 	 2
快点 	 2
副样子 	 2
滩 	 2
钞票 	 2
开枪 	 2
肿 	 2
舌头 	 2
知足 	 2
尸体 	 2
浓烟 	 2
嗓子眼 	 2
叫嚷 	 2
噼噼啪啪 	 2
排出 	 2
高 	 2
腰疼 	 2
天空 	 2
一通 	 2
参加 	 2
糟 	 2
好玩 	 2
报恩 	 2
急冲冲 	 2
男孩 	 2
破破烂烂 	 2
庆转 	 2
庆拉 	 2
细 	 2
跌跌撞撞 	 2
刷刷 	 2
搞 	 2
没收 	 2
动手 	 2
枪毙 	 2
做梦 	 2
关 	 2
直喘气 	 2
硬是 	 2
电 	 2
彻底 	 2
哪怕 	 2
冷气 	 2
该死 	 2
纳鞋底 	 2
福分 	 2
酸疼 	 2
不在乎 	 2
柳枝 	 2
弯曲 	 2
移 	 2
对牛 	 2
歇够 	 2
吃饱 	 2
注意 	 2
晃动 	 2
结束 	 2
安稳 	 2
背后 	 2
十七 	 2
找上门 	 2
死心 	 2
改 	 2
滴 	 2
带走 	 2
劲 	 2
这边 	 2
午饭 	 2
小家伙 	 2
怯生生 	 2
一面 	 2
尖声 	 2
好不 	 2
出手 	 2
庆叫 	 2
开门 	 2
露水 	 2
只得 	 2
手搁 	 2
随即 	 2
忍心 	 2
晚饭 	 2
又哭又闹 	 2
理睬 	 2
揉 	 2
怔住 	 2
庆念 	 2
迟到 	 2
跑回 	 2
来去 	 2
庆穿 	 2
剪 	 2
羊毛 	 2
村长 	 2
排着队 	 2
竖 	 2
好看 	 2
每家 	 2
挥起 	 2
撑死 	 2
牵到 	 2
交给 	 2
抱抱 	 2
开张 	 2
看见 	 2
挨饿 	 2
水似 	 2
跑来跑去 	 2
庆听 	 2
王喜见 	 2
铁皮 	 2
转悠 	 2
前后 	 2
摆手 	 2
看中 	 2
他家 	 2
腾 	 2
松手 	 2
火柴 	 2
加上 	 2
火烧 	 2
灾祸 	 2
汽车 	 2
一锅煮 	 2
上水 	 2
煮肉 	 2
桶底 	 2
馊 	 2
水蒸汽 	 2
跳开 	 2
纸 	 2
轻活 	 2
心上 	 2
轮 	 2
国庆节 	 2
说闲话 	 2
出汗 	 2
往桶 	 2
加 	 2
庆抱 	 2
瞌睡 	 2
火前 	 2
费劲 	 2
巨响 	 2
湿透 	 2
珍扶 	 2
看样子 	 2
那场 	 2
软骨病 	 2
功 	 2
形状 	 2
敲锣打鼓 	 2
包子 	 2
桌前 	 2
散伙 	 2
八分 	 2
四分 	 2
留意 	 2
反抗 	 2
手摸 	 2
咿呀 	 2
窗口 	 2
乡下 	 2
嗓门 	 2
法西斯 	 2
当着 	 2
出丑 	 2
消 	 2
越过 	 2
积蓄 	 2
羊羔 	 2
揣 	 2
看完 	 2
运动会 	 2
街旁 	 2
跑上 	 2
中学 	 2
初中 	 2
没出息 	 2
甩掉 	 2
跑完 	 2
喘气 	 2
大多 	 2
旁人 	 2
四处 	 2
小店 	 2
时有 	 2
分出 	 2
分去 	 2
带到 	 2
兴奋 	 2
你好 	 2
天气 	 2
国家 	 2
愁 	 2
这么一来 	 2
熬粥 	 2
羊牵 	 2
百十 	 2
熬到 	 2
收割 	 2
头羊 	 2
米袋 	 2
通人性 	 2
宰掉 	 2
灾年 	 2
指到 	 2
说错 	 2
原 	 2
明 	 2
咕咚 	 2
明明 	 2
趁 	 2
良心 	 2
拉开 	 2
拿走 	 2
劈 	 2
拦住 	 2
咔嚓 	 2
切 	 2
拐杖 	 2
米藏 	 2
关上门 	 2
闻 	 2
猛 	 2
热气 	 2
冒烟 	 2
前头 	 2
好吃 	 2
擦掉 	 2
突 	 2
麻袋 	 2
阴间 	 2
解 	 2
身子 	 2
病成 	 2
献血 	 2
跑进 	 2
快要 	 2
问问 	 2
黑乎乎 	 2
乱来 	 2
胳膊肘 	 2
长胖 	 2
叹 	 2
小屋 	 2
发慌 	 2
坟前 	 2
甩 	 2
十三 	 2
报信 	 2
珍像 	 2
累成 	 2
说说话 	 2
村西 	 2
坟上 	 2
撒 	 2
插秧 	 2
谈论 	 2
睡错 	 2
眼皮 	 2
瘫 	 2
木匠 	 2
下头 	 2
熄灯 	 2
病倒 	 2
全白 	 2
朝鲜 	 2
邻近 	 2
进门 	 2
深更半夜 	 2
广播 	 2
老人家 	 2
树上 	 2
哧哧 	 2
红扑扑 	 2
飞马牌 	 2
难听 	 2
直笑 	 2
福份 	 2
也好 	 2
条件 	 2
吓死 	 2
相亲 	 2
翘翘 	 2
梳 	 2
过门 	 2
把酒 	 2
破费 	 2
鸡羊 	 2
看上 	 2
辆 	 2
车 	 2
石灰粉 	 2
石灰 	 2
方桌 	 2
周到 	 2
干完 	 2
福气 	 2
白晃晃 	 2
脸盆 	 2
大前门 	 2
多谢 	 2
最好 	 2
盒 	 2
气派 	 2
拉起 	 2
过头 	 2
还好 	 2
黄昏 	 2
青菜 	 2
赶 	 2
教 	 2
毛衣织 	 2
难得 	 2
老昏 	 2
私下里 	 2
厚 	 2
千万 	 2
领头 	 2
女的 	 2
刷 	 2
富农 	 2
三三两两 	 2
眉 	 2
押走 	 2
救救 	 2
煮熟 	 2
吓人 	 2
人命 	 2
黄酒 	 2
听懂 	 2
珍死 	 2
外孙 	 2
蚊帐 	 2
生完 	 2
二喜呜呜 	 2
西北风 	 2
影子 	 2
刺 	 2
葬 	 2
亲手 	 2
安心 	 2
灵 	 2
微微 	 2
孝顺 	 2
截 	 2
太阳 	 2
宁静 	 2
广阔 	 2
跌 	 2
骨碌 	 2
捉 	 2
嗤溜 	 2
认真 	 2
闷 	 2
懒 	 2
歇歇 	 2
箩筐 	 2
铁匠 	 2
小伙伴 	 2
外公 	 2
割下 	 2
母鸡 	 2
摘完 	 2
姜 	 2
汤 	 2
收尸 	 2
牛刀 	 2
牛脚 	 2
合算 	 2
霞光 	 2
吱呀 	 2
黑夜 	 2
前言 	 1
永远 	 1
自私 	 1
多么 	 1
突出 	 1
捍卫 	 1
必须 	 1
付出 	 1
艰辛 	 1
劳动 	 1
时期 	 1
并非 	 1
时时刻刻 	 1
封闭 	 1
置身 	 1
日出 	 1
照亮 	 1
黑暗 	 1
灵感 	 1
长期 	 1
以来 	 1
源出于 	 1
沉湎 	 1
控制 	 1
明确 	 1
感受 	 1
分裂 	 1
纯粹 	 1
希望 	 1
童话 	 1
拥有者 	 1
如果 	 1
两者 	 1
轻微 	 1
与此同时 	 1
力量 	 1
削弱 	 1
事实上 	 1
始终 	 1
需要 	 1
理智 	 1
代替 	 1
冷漠 	 1
面临 	 1
困难 	 1
优秀 	 1
魅力 	 1
蒙上 	 1
虚幻 	 1
色彩 	 1
费解 	 1
相处 	 1
朝夕相处 	 1
蜂拥而来 	 1
诉说 	 1
阴险 	 1
远在 	 1
海角 	 1
换句话说 	 1
友爱 	 1
往往 	 1
作为 	 1
相反 	 1
事实 	 1
则 	 1
触及 	 1
诗人 	 1
人类 	 1
忍受 	 1
解决 	 1
福克纳 	 1
例子 	 1
温和 	 1
途径 	 1
包容 	 1
南方 	 1
历史 	 1
人文 	 1
意义 	 1
文学 	 1
连接 	 1
将来 	 1
说穿 	 1
环境 	 1
固定 	 1
人物 	 1
本人 	 1
写实 	 1
严重 	 1
敌对 	 1
随着 	 1
推移 	 1
平息 	 1
意识 	 1
寻找 	 1
排斥 	 1
道德 	 1
判断 	 1
使命 	 1
发泄 	 1
控诉 	 1
或者 	 1
揭露 	 1
人们 	 1
单纯 	 1
而是 	 1
超然 	 1
善 	 1
恶 	 1
一视同仁 	 1
正是 	 1
心态 	 1
民歌 	 1
歌中 	 1
友好 	 1
对待 	 1
抱怨 	 1
歌 	 1
打动 	 1
决定 	 1
小说 	 1
写人 	 1
能力 	 1
乐观 	 1
过程 	 1
本身 	 1
获得 	 1
游手好闲 	 1
职业 	 1
民间 	 1
知 	 1
充斥 	 1
村舍 	 1
带有 	 1
苦味 	 1
茶桶 	 1
毫无 	 1
顾忌 	 1
漆满 	 1
茶垢 	 1
茶碗 	 1
舀 	 1
水壶 	 1
灌满 	 1
因 	 1
窃窃 	 1
私笑 	 1
扬长而去 	 1
瓜田 	 1
有生以来 	 1
瓜 	 1
告辞 	 1
孕妇 	 1
步履 	 1
艰难 	 1
祖母 	 1
编 	 1
十月 	 1
怀胎 	 1
井水 	 1
压住 	 1
蒸腾 	 1
尝尝 	 1
咸 	 1
咸菜 	 1
男人们 	 1
宽边 	 1
尾巴 	 1
拍打 	 1
散漫 	 1
飞扬 	 1
车轮 	 1
滚滚 	 1
情景 	 1
村子 	 1
讲荤 	 1
故事会 	 1
荤 	 1
故事 	 1
学来 	 1
哭泣 	 1
腹 	 1
悲哀 	 1
更为 	 1
不孝 	 1
支支吾吾 	 1
儿媳 	 1
偷鸡摸狗 	 1
勾当 	 1
赶夜路 	 1
旁照 	 1
照着 	 1
纹丝不动 	 1
轻轻搔痒 	 1
熄灭 	 1
大门 	 1
短裤 	 1
引 	 1
井旁 	 1
殷勤 	 1
窜进 	 1
屡见不鲜 	 1
绿色 	 1
进一步 	 1
旺盛 	 1
谈情说爱 	 1
赏心悦目 	 1
至今 	 1
发光 	 1
河边 	 1
摆弄 	 1
肥硕 	 1
鸭子 	 1
羞怯 	 1
共同 	 1
度过 	 1
炎热 	 1
笑容 	 1
丫子 	 1
藏 	 1
信口开河 	 1
兜售 	 1
游玩 	 1
计划 	 1
又惊又喜 	 1
激昂 	 1
真心实意 	 1
身心 	 1
愉快 	 1
考虑 	 1
哥哥 	 1
逃之夭夭 	 1
否则 	 1
不得不 	 1
妻 	 1
名叫 	 1
天午 	 1
有着 	 1
棉秆 	 1
拔 	 1
抖动 	 1
根须 	 1
摘下 	 1
枕 	 1
背包 	 1
其间 	 1
蚂蚁 	 1
爬到 	 1
沉睡 	 1
弹走 	 1
竹筏 	 1
睡梦 	 1
挣脱 	 1
清晰 	 1
旁田 	 1
或许 	 1
深感 	 1
伫立 	 1
脊背扶犁 	 1
消极 	 1
看家 	 1
化缘 	 1
报晓 	 1
织布 	 1
自古 	 1
知错 	 1
进入 	 1
垂暮 	 1
古板 	 1
耕得 	 1
翻动 	 1
水面 	 1
掀起 	 1
波浪 	 1
旧日 	 1
口依 	 1
引子 	 1
歌词 	 1
路远迢迢 	 1
路途 	 1
自鸣得意 	 1
失声 	 1
放慢 	 1
脚步 	 1
好奇 	 1
扶住 	 1
犁站 	 1
打量 	 1
一番 	 1
神秘 	 1
欲 	 1
止 	 1
牛正 	 1
偷听 	 1
悄声 	 1
起劲 	 1
生动 	 1
欢乐 	 1
游动 	 1
布满 	 1
四十多 	 1
爹常 	 1
锄头恭敬 	 1
身份 	 1
马桶 	 1
野地 	 1
饱嗝 	 1
青蛙 	 1
嫌缸 	 1
沿脏 	 1
屎 	 1
全家人 	 1
嗷嗷叫 	 1
六十多 	 1
有劲 	 1
天色 	 1
罩住 	 1
毕竟 	 1
败落 	 1
工厂 	 1
远近闻名 	 1
阔老爷 	 1
阔少爷 	 1
碰来 	 1
撞去 	 1
线装 	 1
千字文 	 1
爹给 	 1
年过花甲 	 1
准能 	 1
朽木不可雕也 	 1
说对 	 1
徐家仅有 	 1
灭 	 1
断子绝孙 	 1
恭恭敬敬 	 1
半月 	 1
光滑 	 1
透亮 	 1
镜子 	 1
油漆 	 1
风骚 	 1
哼哼哈哈 	 1
挠痒痒 	 1
嫖上 	 1
嫖 	 1
嫖妓 	 1
说白了 	 1
痛快 	 1
钟 	 1
打发 	 1
莫 	 1
属 	 1
累人 	 1
辈 	 1
好四 	 1
前往 	 1
横里 	 1
顶撞 	 1
乐意 	 1
弄掉 	 1
做生意 	 1
生意 	 1
打来 	 1
左躲右藏 	 1
苍蝇 	 1
拍来拍去 	 1
让让 	 1
住爹 	 1
右脚 	 1
动弹 	 1
不得了 	 1
跌坐 	 1
吃喝嫖赌 	 1
浪荡 	 1
单名 	 1
胖胖 	 1
楼 	 1
灯笼 	 1
船上 	 1
河水 	 1
逛街 	 1
黑色 	 1
绸衫站 	 1
柜台 	 1
停下 	 1
脱帽 	 1
近来 	 1
无恙 	 1
松花蛋 	 1
气病 	 1
没气成病 	 1
生病 	 1
身手 	 1
极 	 1
窜到 	 1
逃窜 	 1
收复 	 1
失地 	 1
彩旗 	 1
商店 	 1
青天白日旗 	 1
幅 	 1
门板 	 1
昏昏 	 1
沉沉 	 1
酸臭味 	 1
抬轿子 	 1
跟在 	 1
睡下 	 1
堵 	 1
商会 	 1
会长 	 1
中央 	 1
拍手 	 1
闪到 	 1
夹马 	 1
人群 	 1
小跑 	 1
黑心肠 	 1
频频 	 1
哎唷 	 1
岳父 	 1
大人 	 1
早安 	 1
丢尽 	 1
花花绿绿 	 1
贤惠 	 1
前世 	 1
换来 	 1
逆来顺受 	 1
闹腾 	 1
团 	 1
乱麻 	 1
安分 	 1
斟 	 1
待候 	 1
吃喝 	 1
奇怪 	 1
遇 	 1
左思右想 	 1
蔬菜 	 1
转弯抹角 	 1
软硬不吃 	 1
馋嘴 	 1
开脱 	 1
揭 	 1
老底 	 1
眯 	 1
检点 	 1
麻将 	 1
必 	 1
手饰 	 1
金项圈 	 1
债主们 	 1
暗地里 	 1
老输 	 1
六十 	 1
眼似 	 1
贼亮 	 1
蓝布 	 1
腰板 	 1
笔直 	 1
打盹 	 1
牌桌 	 1
让位 	 1
撩 	 1
赌徒 	 1
青筋 	 1
突暴 	 1
洗牌 	 1
风声 	 1
付牌 	 1
手中 	 1
忽长忽短 	 1
喝醉 	 1
爪子 	 1
泥鳅 	 1
龙二来 	 1
南腔北调 	 1
口音 	 1
简单 	 1
闯荡 	 1
大世面 	 1
同 	 1
柳条箱 	 1
赌局 	 1
赌厅 	 1
二身 	 1
盘 	 1
湿毛巾 	 1
副派 	 1
头像 	 1
饭似 	 1
二一直输 	 1
满不在乎 	 1
眉头 	 1
钉子 	 1
钉 	 1
粗气 	 1
渗 	 1
局 	 1
胜负 	 1
桌面 	 1
占 	 1
泄气 	 1
Ｋ 	 1
Ｑ 	 1
俩 	 1
Ｊ 	 1
抢先 	 1
副牌 	 1
认输 	 1
手推 	 1
作 	 1
揖 	 1
来往 	 1
师傅 	 1
所以 	 1
小钱 	 1
大钱 	 1
蒙在鼓里 	 1
大肚子 	 1
八月 	 1
掷出 	 1
十有八九 	 1
看点 	 1
数嘿嘿 	 1
二摸牌 	 1
摸牌 	 1
骰子龙 	 1
地道 	 1
接连 	 1
叼 	 1
烟卷 	 1
掏钱 	 1
眉开眼笑 	 1
哭丧 	 1
吉利 	 1
听话 	 1
手心 	 1
拜佛 	 1
嘴巴子 	 1
跪到 	 1
珍细声 	 1
细气 	 1
存心 	 1
丑 	 1
拨郎鼓 	 1
没趣 	 1
披散 	 1
赢来 	 1
凸起 	 1
拖到 	 1
大街 	 1
扔开 	 1
恨死 	 1
亮光 	 1
清点 	 1
帐目 	 1
夜路 	 1
孤身 	 1
夜校 	 1
女伴 	 1
拐弯处 	 1
高跟鞋 	 1
石板路 	 1
滴滴答答 	 1
齐齐 	 1
耳根 	 1
陈记 	 1
千金 	 1
媒人 	 1
山坡 	 1
洗脚 	 1
水倒 	 1
眼花 	 1
胃 	 1
臭气 	 1
压上 	 1
平生 	 1
洗手 	 1
千秋 	 1
功业 	 1
买通 	 1
热毛巾 	 1
偷换 	 1
察觉 	 1
完脸 	 1
挖空 	 1
停 	 1
继而 	 1
宽 	 1
宽心 	 1
记上 	 1
猛地 	 1
收回 	 1
帐簿 	 1
签字 	 1
画押 	 1
欠上 	 1
算到 	 1
瘟 	 1
鸡似 	 1
篮豆腐 	 1
喊声 	 1
药渣 	 1
破产 	 1
卸门板 	 1
一端 	 1
老丈人 	 1
呸 	 1
痰 	 1
空空荡荡 	 1
马蜂窝 	 1
打算 	 1
解裤带 	 1
赌气 	 1
死路一条 	 1
野狗 	 1
眼 	 1
一惊一咋 	 1
梳头 	 1
扑嗵 	 1
慌忙 	 1
口吐 	 1
白沫 	 1
捶肩 	 1
上梁不正下梁歪 	 1
捶背 	 1
本钱 	 1
穷光蛋 	 1
门关 	 1
尖声细气 	 1
刀割 	 1
千刀万剐 	 1
爹气冲冲 	 1
剐 	 1
阉 	 1
气昏 	 1
扶到 	 1
吹唢 	 1
呐般 	 1
一声声 	 1
哀声 	 1
接待 	 1
客人 	 1
从床 	 1
起码 	 1
揍个半 	 1
任凭 	 1
还手 	 1
假 	 1
娘身 	 1
胡须 	 1
说不定 	 1
蹦 	 1
冰 	 1
冷到 	 1
爹轻声 	 1
赌债 	 1
自古以来 	 1
低押 	 1
长叹 	 1
钝 	 1
刀子 	 1
死去活来 	 1
院子 	 1
头里 	 1
朝身 	 1
撩起 	 1
货 	 1
地契 	 1
房契 	 1
房地契 	 1
辛苦 	 1
数数 	 1
派头 	 1
送货 	 1
采些 	 1
叶子 	 1
瓜叶 	 1
自找苦吃 	 1
挑去 	 1
请客 	 1
渗出 	 1
哭哭 	 1
散架 	 1
挣下 	 1
千难万难 	 1
道旁 	 1
赤 	 1
裂开 	 1
路边 	 1
长根站 	 1
孤身一人 	 1
酸痛 	 1
往家 	 1
女佣 	 1
蹦蹦跳跳 	 1
指甲 	 1
刮起 	 1
房门口 	 1
饭端 	 1
执着 	 1
房 	 1
灯光 	 1
半明半暗 	 1
泪汪 	 1
汪 	 1
爹慢 	 1
吞吞 	 1
老祖宗 	 1
羊养 	 1
家出 	 1
二来 	 1
抵押 	 1
房产 	 1
财产 	 1
墙基 	 1
爹作揖 	 1
绿油油 	 1
居住 	 1
搬走 	 1
跨出 	 1
天正 	 1
主人 	 1
四下 	 1
里望 	 1
了望 	 1
解开 	 1
爹拉屎 	 1
俯身 	 1
爹斜 	 1
爹动 	 1
动眼皮 	 1
嘶哑 	 1
俯下 	 1
身去 	 1
拳头 	 1
斜躺 	 1
喜问 	 1
喘息 	 1
喜摇 	 1
爹像 	 1
爹嘿嘿 	 1
笑完 	 1
滑到 	 1
珍端 	 1
几声 	 1
出屋 	 1
全掉 	 1
断气 	 1
染上 	 1
瘟疫 	 1
浑身 	 1
无力 	 1
娘常 	 1
活罪 	 1
铁青 	 1
披 	 1
绿 	 1
敲锣 	 1
打鼓拥 	 1
板 	 1
爹坟 	 1
鼓息 	 1
脸转 	 1
今日 	 1
快进屋 	 1
跺 	 1
下脚 	 1
一刀两断 	 1
永不 	 1
往来 	 1
娘喊 	 1
缓 	 1
心狠 	 1
胡来 	 1
转向 	 1
喊道 	 1
轿 	 1
钻进 	 1
轿夫 	 1
往响 	 1
敲响 	 1
手提长衫 	 1
浪子 	 1
缝隙 	 1
刮光 	 1
稀稀 	 1
疏疏 	 1
些许 	 1
白发 	 1
皮肤 	 1
皱成 	 1
起伏 	 1
此刻 	 1
水中 	 1
拍岸 	 1
拍击 	 1
那段 	 1
漫游 	 1
无忧无虑 	 1
张新 	 1
兴致勃勃 	 1
吸引 	 1
绘声绘色 	 1
全盘托出 	 1
相遇 	 1
民谣 	 1
快乐 	 1
期待 	 1
肥沃 	 1
比比皆是 	 1
衣裤 	 1
快耷拉 	 1
空洞 	 1
所剩无几 	 1
混浊 	 1
悲伤 	 1
平静 	 1
泪流而出 	 1
泥路 	 1
粗糙 	 1
擦去 	 1
弹去 	 1
难忘 	 1
衰老 	 1
遇上 	 1
也许 	 1
困苦 	 1
损坏 	 1
往事 	 1
通常 	 1
木讷 	 1
不知所措 	 1
搪塞 	 1
缺乏 	 1
热情 	 1
道听途说 	 1
即便 	 1
自身 	 1
认为 	 1
后辈们 	 1
回想 	 1
重度 	 1
此生 	 1
付样子 	 1
瓦罐 	 1
四分五裂 	 1
头疼 	 1
角时 	 1
格格乱笑 	 1
况且 	 1
珍肚 	 1
值钱 	 1
卖光 	 1
体力活 	 1
亲友 	 1
愿动 	 1
家安 	 1
跟安 	 1
客气 	 1
住在 	 1
幢 	 1
人穷志短 	 1
古话 	 1
找龙 	 1
客厅 	 1
太师 	 1
太师椅 	 1
里动 	 1
泡壶 	 1
后龙二 	 1
救急 	 1
练练 	 1
老相识 	 1
讲点 	 1
交情 	 1
人种 	 1
农活 	 1
租粮 	 1
笨鸟 	 1
累成病 	 1
照料 	 1
花放 	 1
腿边 	 1
留神 	 1
管用 	 1
脚割 	 1
破手 	 1
劲儿 	 1
数落 	 1
回嘴 	 1
不光 	 1
小看 	 1
娘亲 	 1
手织 	 1
磨去 	 1
喜死 	 1
好心 	 1
滑溜溜 	 1
鼻涕 	 1
枯树枝 	 1
破衣褴衫 	 1
叫花子 	 1
家长 	 1
太太 	 1
破落 	 1
走东 	 1
逛西 	 1
放在眼里 	 1
留在 	 1
娘死活 	 1
红绸 	 1
捡来 	 1
之间 	 1
捡稻穗 	 1
龙二一 	 1
收山 	 1
赌场 	 1
无 	 1
见好就收 	 1
落到 	 1
向龙 	 1
二指指凤霞 	 1
问道 	 1
崽子 	 1
直愣 	 1
愣地 	 1
行礼 	 1
捎 	 1
口信 	 1
给取 	 1
捎话 	 1
擦起 	 1
母子 	 1
孙子 	 1
不好 	 1
习俗 	 1
接走 	 1
虚 	 1
呆在 	 1
庆闭 	 1
摇一摇 	 1
挽 	 1
蓝底 	 1
白花 	 1
漂漂亮亮 	 1
油菜花 	 1
蜜蜂 	 1
编草鞋 	 1
光线 	 1
看一看 	 1
撒腿 	 1
终于 	 1
扑到 	 1
珍蹲 	 1
抽泣 	 1
哭得呜呜响 	 1
过家珍 	 1
歇会儿 	 1
出身 	 1
细皮嫩肉 	 1
粗活 	 1
珍脱 	 1
风霞 	 1
照样 	 1
粗粮 	 1
庆苦 	 1
年后 	 1
娘病 	 1
墙滑 	 1
闻到 	 1
煮糊 	 1
哎呀 	 1
娘慌 	 1
站到 	 1
塞到 	 1
理头 	 1
发向 	 1
娘编 	 1
时辰 	 1
碰到 	 1
宁愿 	 1
医术 	 1
公道 	 1
隔壁 	 1
林郎 	 1
老头 	 1
朋友 	 1
路过县 	 1
太爷府 	 1
踮 	 1
溜走 	 1
台阶 	 1
上跌 	 1
烂骨头 	 1
扭打 	 1
瞅 	 1
马车 	 1
灵活 	 1
蠢驴 	 1
头皮 	 1
阵阵 	 1
上前 	 1
本县县 	 1
党国 	 1
出力 	 1
排长 	 1
操 	 1
反而 	 1
烦 	 1
马 	 1
求情 	 1
烦死 	 1
叩头 	 1
